,NL -> BE,DE -> BE,FR -> BE,UK -> BE
2020-04-24 11:00,0,169,434,0
2020-04-24 12:00,0,0,89,0
2020-04-24 13:00,0,0,29,0
2020-04-24 14:00,0,0,0,0
2020-04-24 15:00,0,0,0,0
2020-04-24 16:00,0,0,28,0
2020-04-24 17:00,0,0,359,0
2020-04-24 18:00,518,0,2,0
2020-04-24 19:00,754,123,0,0
2020-04-24 20:00,951,0,0,0
2020-04-24 21:00,539,228,0,0
2020-04-24 22:00,813,9,0,0
2020-04-24 23:00,507,1187,0,0
2020-04-25 0:00,22,0,0,0
2020-04-25 1:00,0,0,23,0
2020-04-25 2:00,0,0,402,0
2020-04-25 3:00,0,0,1151,0
2020-04-25 4:00,0,0,1564,0
2020-04-25 5:00,0,0,1669,0
2020-04-25 6:00,0,0,1597,0
2020-04-25 7:00,0,0,1590,0
2020-04-25 8:00,0,0,1164,0
2020-04-25 9:00,0,0,760,0
2020-04-25 10:00,0,0,343,0
2020-04-25 11:00,0,31,17,0
2020-04-25 12:00,0,0,0,0
2020-04-25 13:00,0,0,0,0
2020-04-25 14:00,0,0,0,0
2020-04-25 15:00,0,0,0,0
2020-04-25 16:00,0,0,0,0
2020-04-25 17:00,0,0,275,0
2020-04-25 18:00,0,0,547,0
2020-04-25 19:00,0,0,638,0
2020-04-25 20:00,0,0,574,0
2020-04-25 21:00,0,0,370,0
2020-04-25 22:00,124,0,116,0
2020-04-25 23:00,505,0,0,0
2020-04-26 0:00,0,0,123,0
2020-04-26 1:00,0,0,351,0
2020-04-26 2:00,0,0,589,0
2020-04-26 3:00,0,0,942,0
2020-04-26 4:00,0,0,934,0
2020-04-26 5:00,0,0,74,0
2020-04-26 6:00,0,0,334,0
2020-04-26 7:00,35,0,373,0
2020-04-26 8:00,491,689,0,0
2020-04-26 9:00,1179,257,0,0
2020-04-26 10:00,1161,0,0,0
2020-04-26 11:00,305,0,0,0
2020-04-26 12:00,0,0,0,0
2020-04-26 13:00,0,0,0,0
2020-04-26 14:00,0,0,0,0
2020-04-26 15:00,0,0,0,0
2020-04-26 16:00,0,0,0,0
2020-04-26 17:00,0,0,0,0
2020-04-26 18:00,515,0,0,0
2020-04-26 19:00,269,0,0,0
2020-04-26 20:00,794,0,0,0
2020-04-26 21:00,958,91,0,0
2020-04-26 22:00,1387,128,0,0
2020-04-26 23:00,1384,1382,0,0
2020-04-27 0:00,1272,222,0,0
2020-04-27 1:00,929,1183,0,0
2020-04-27 2:00,778,1502,0,0
2020-04-27 3:00,764,202,0,0
2020-04-27 4:00,692,1401,0,0
2020-04-27 5:00,1244,961,0,0
2020-04-27 6:00,1314,575,0,0
2020-04-27 7:00,1446,1340,0,0
2020-04-27 8:00,1609,3911,0,0
2020-04-27 9:00,1976,2882,0,0
2020-04-27 10:00,1452,3604,0,0
2020-04-27 11:00,1360,1702,0,0
2020-04-27 12:00,1350,0,0,0
2020-04-27 13:00,1406,0,0,0
2020-04-27 14:00,1057,0,0,0
2020-04-27 15:00,868,0,0,0
2020-04-27 16:00,891,0,0,0
2020-04-27 17:00,930,1639,0,0
2020-04-27 18:00,1610,1024,0,0
2020-04-27 19:00,1262,2140,0,0
2020-04-27 20:00,955,3664,0,0
2020-04-27 21:00,1483,3044,0,0
2020-04-27 22:00,1033,3977,0,0
2020-04-27 23:00,1276,4006,0,0
2020-04-28 0:00,1301,4004,0,0
2020-04-28 1:00,1209,3848,0,0
2020-04-28 2:00,968,3842,0,0
2020-04-28 3:00,1210,433,0,0
2020-04-28 4:00,1028,1855,0,0
2020-04-28 5:00,924,3546,0,0
2020-04-28 6:00,1118,1288,0,0
2020-04-28 7:00,616,970,0,0
2020-04-28 8:00,1268,754,0,0
2020-04-28 9:00,1596,2803,0,0
2020-04-28 10:00,1320,2345,0,0
2020-04-28 11:00,1170,1409,0,0
2020-04-28 12:00,978,1239,0,0
2020-04-28 13:00,1034,615,0,0
2020-04-28 14:00,1230,0,0,0
2020-04-28 15:00,814,0,0,0
2020-04-28 16:00,637,713,0,0
2020-04-28 17:00,888,0,0,0
2020-04-28 18:00,458,2418,0,0
2020-04-28 19:00,998,0,0,0
2020-04-28 20:00,661,2647,0,0
2020-04-28 21:00,671,3928,0,0
2020-04-28 22:00,831,3979,0,0
2020-04-28 23:00,1065,3261,0,0
2020-04-29 0:00,662,3986,0,0
2020-04-29 1:00,659,3716,0,0
2020-04-29 2:00,784,2445,0,0
2020-04-29 3:00,995,25,0,0
2020-04-29 4:00,839,424,0,0
2020-04-29 5:00,712,2403,0,0
2020-04-29 6:00,871,2383,0,0
2020-04-29 7:00,915,3265,0,0
2020-04-29 8:00,1450,1479,0,0
2020-04-29 9:00,915,3310,0,0
2020-04-29 10:00,905,2367,0,0
2020-04-29 11:00,813,1401,0,0
2020-04-29 12:00,1029,1376,0,0
2020-04-29 13:00,905,1770,0,0
2020-04-29 14:00,691,1197,0,0
2020-04-29 15:00,521,2076,0,0
2020-04-29 16:00,549,2327,0,0
2020-04-29 17:00,417,3578,0,0
2020-04-29 18:00,802,2868,0,0
2020-04-29 19:00,883,3864,0,0
2020-04-29 20:00,1129,3329,0,0
2020-04-29 21:00,988,3934,0,0
2020-04-29 22:00,1213,4006,0,0
2020-04-29 23:00,1134,4007,0,0
2020-04-30 0:00,976,3983,0,0
2020-04-30 1:00,784,4006,0,0
2020-04-30 2:00,579,3998,0,0
2020-04-30 3:00,379,4007,0,0
2020-04-30 4:00,239,4002,0,0
2020-04-30 5:00,428,3853,0,0
2020-04-30 6:00,1130,1161,0,0
2020-04-30 7:00,886,3864,0,0
2020-04-30 8:00,933,3908,0,0
2020-04-30 9:00,932,3953,0,0
2020-04-30 10:00,1273,1577,0,0
2020-04-30 11:00,1186,577,0,0
2020-04-30 12:00,891,0,0,0
2020-04-30 13:00,991,0,0,0
2020-04-30 14:00,1185,0,0,0
2020-04-30 15:00,1073,0,0,0
2020-04-30 16:00,489,1342,0,0
2020-04-30 17:00,21,3064,0,0
2020-04-30 18:00,218,1352,0,0
2020-04-30 19:00,168,1693,0,0
2020-04-30 20:00,296,1941,0,0
2020-04-30 21:00,750,2072,0,0
2020-04-30 22:00,1234,1277,0,0
2020-04-30 23:00,1189,1504,0,0
2020-05-01 0:00,485,2247,0,0
2020-05-01 1:00,442,2604,16,0
2020-05-01 2:00,81,3888,71,0
2020-05-01 3:00,0,1671,1016,0
2020-05-01 4:00,0,920,1444,0
2020-05-01 5:00,0,1768,1345,0
2020-05-01 6:00,0,2389,1257,0
2020-05-01 7:00,0,3043,993,0
2020-05-01 8:00,0,1241,543,0
2020-05-01 9:00,0,384,12,0
2020-05-01 10:00,0,50,0,0
2020-05-01 11:00,0,223,0,0
2020-05-01 12:00,7,1477,0,0
2020-05-01 13:00,0,1670,0,0
2020-05-01 14:00,0,0,136,0
2020-05-01 15:00,0,1031,352,0
2020-05-01 16:00,0,0,1109,0
2020-05-01 17:00,0,402,1982,0
2020-05-01 18:00,0,942,2079,0
2020-05-01 19:00,0,1226,1987,0
2020-05-01 20:00,0,1549,2248,0
2020-05-01 21:00,0,1357,1707,0
2020-05-01 22:00,0,2147,1108,0
2020-05-01 23:00,249,3250,158,0
2020-05-02 0:00,334,3874,0,0
2020-05-02 1:00,237,3696,0,0
2020-05-02 2:00,29,3985,0,0
2020-05-02 3:00,0,3438,222,0
2020-05-02 4:00,0,2534,300,0
2020-05-02 5:00,8,2739,51,0
2020-05-02 6:00,21,3170,17,0
2020-05-02 7:00,0,3433,0,0
2020-05-02 8:00,214,1905,0,0
2020-05-02 9:00,352,217,0,0
2020-05-02 10:00,228,0,0,0
2020-05-02 11:00,280,16,0,0
2020-05-02 12:00,194,1119,0,0
2020-05-02 13:00,0,1647,0,0
2020-05-02 14:00,0,1808,0,0
2020-05-02 15:00,0,1464,0,0
2020-05-02 16:00,0,314,0,0
2020-05-02 17:00,0,1273,26,0
2020-05-02 18:00,155,2799,0,0
2020-05-02 19:00,813,2581,0,0
2020-05-02 20:00,787,3913,0,0
2020-05-02 21:00,1108,3697,0,0
2020-05-02 22:00,1113,3933,0,0
2020-05-02 23:00,1620,4006,0,0
2020-05-03 0:00,1588,3990,0,0
2020-05-03 1:00,1395,3805,0,0
2020-05-03 2:00,959,3978,0,0
2020-05-03 3:00,662,3992,0,0
2020-05-03 4:00,451,3932,0,0
2020-05-03 5:00,645,3849,0,0
2020-05-03 6:00,612,2691,0,0
2020-05-03 7:00,684,915,0,0
2020-05-03 8:00,649,1779,0,0
2020-05-03 9:00,543,3908,0,0
2020-05-03 10:00,354,1383,0,0
2020-05-03 11:00,8,8,0,0
2020-05-03 12:00,367,1704,0,0
2020-05-03 13:00,0,3905,0,0
2020-05-03 14:00,0,1383,0,0
2020-05-03 15:00,0,0,0,0
2020-05-03 16:00,0,0,216,0
2020-05-03 17:00,0,0,738,0
2020-05-03 18:00,0,0,236,0
2020-05-03 19:00,0,0,0,0
2020-05-03 20:00,0,0,214,0
2020-05-03 21:00,0,0,0,0
2020-05-03 22:00,375,0,0,0
2020-05-03 23:00,9,0,0,0
2020-05-04 0:00,0,0,51,0
2020-05-04 1:00,0,0,0,329
2020-05-04 2:00,0,0,0,0
2020-05-04 3:00,0,0,60,0
2020-05-04 4:00,0,0,16,0
2020-05-04 5:00,0,0,0,0
2020-05-04 6:00,0,662,0,0
2020-05-04 7:00,0,1575,0,0
2020-05-04 8:00,0,3085,0,0
2020-05-04 9:00,0,2673,0,0
2020-05-04 10:00,0,1374,9,0
2020-05-04 11:00,0,33,0,0
2020-05-04 12:00,0,0,0,0
2020-05-04 13:00,0,0,0,0
2020-05-04 14:00,0,0,0,0
2020-05-04 15:00,0,0,0,0
2020-05-04 16:00,0,0,0,0
2020-05-04 17:00,0,585,1,0
2020-05-04 18:00,0,3937,0,0
2020-05-04 19:00,0,4008,0,0
2020-05-04 20:00,0,4008,0,0
2020-05-04 21:00,0,4008,0,0
2020-05-04 22:00,2,4008,0,0
2020-05-04 23:00,15,4008,0,0
2020-05-05 0:00,0,4006,0,0
2020-05-05 1:00,0,4008,0,0
2020-05-05 2:00,0,4008,0,0
2020-05-05 3:00,0,4008,0,0
2020-05-05 4:00,0,4008,0,0
2020-05-05 5:00,0,3969,0,0
2020-05-05 6:00,0,2223,0,0
2020-05-05 7:00,0,3946,69,0
2020-05-05 8:00,0,3163,0,0
2020-05-05 9:00,0,3278,0,0
2020-05-05 10:00,251,1098,0,0
2020-05-05 11:00,231,776,0,0
2020-05-05 12:00,490,0,0,0
2020-05-05 13:00,390,137,0,0
2020-05-05 14:00,0,3924,0,0
2020-05-05 15:00,0,4008,0,0
2020-05-05 16:00,0,3995,266,0
2020-05-05 17:00,0,3329,286,0
2020-05-05 18:00,19,3972,305,0
2020-05-05 19:00,397,3104,154,0
2020-05-05 20:00,257,3524,415,0
2020-05-05 21:00,337,3412,584,0
2020-05-05 22:00,508,3639,625,0
2020-05-05 23:00,748,3992,58,0
2020-05-06 0:00,926,3553,0,0
2020-05-06 1:00,984,3317,0,0
2020-05-06 2:00,605,3986,0,0
2020-05-06 3:00,188,3495,0,0
2020-05-06 4:00,152,2980,0,0
2020-05-06 5:00,414,3424,0,0
2020-05-06 6:00,327,3638,0,0
2020-05-06 7:00,281,3572,0,0
2020-05-06 8:00,605,3640,0,0
2020-05-06 9:00,438,3664,0,0
2020-05-06 10:00,917,3579,0,0
2020-05-06 11:00,1025,3998,0,0
2020-05-06 12:00,1083,3993,0,0
2020-05-06 13:00,1222,3348,0,0
2020-05-06 14:00,678,3696,0,0
2020-05-06 15:00,608,1440,0,0
2020-05-06 16:00,381,376,646,0
2020-05-06 17:00,3,390,1165,0
2020-05-06 18:00,44,0,1034,0
2020-05-06 19:00,0,928,1061,0
2020-05-06 20:00,0,0,1475,0
2020-05-06 21:00,0,247,927,0
2020-05-06 22:00,349,215,431,0
2020-05-06 23:00,1028,0,0,0
2020-05-07 0:00,895,207,0,0
2020-05-07 1:00,1281,172,0,0
2020-05-07 2:00,1336,0,0,0
2020-05-07 3:00,941,0,0,0
2020-05-07 4:00,873,0,0,0
2020-05-07 5:00,973,0,0,0
2020-05-07 6:00,347,0,0,0
2020-05-07 7:00,305,271,0,0
2020-05-07 8:00,652,0,0,0
2020-05-07 9:00,590,2071,0,0
2020-05-07 10:00,1067,0,0,0
2020-05-07 11:00,893,1021,0,0
2020-05-07 12:00,1778,0,0,0
2020-05-07 13:00,1942,0,0,0
2020-05-07 14:00,2009,0,0,0
2020-05-07 15:00,1669,0,0,0
2020-05-07 16:00,1449,97,0,0
2020-05-07 17:00,1122,2131,0,0
2020-05-07 18:00,1398,1677,0,0
2020-05-07 19:00,1106,3890,0,0
2020-05-07 20:00,1171,791,0,0
2020-05-07 21:00,1141,1854,0,0
2020-05-07 22:00,1025,3960,0,0
2020-05-07 23:00,1408,3999,0,0
2020-05-08 0:00,1441,3885,0,0
2020-05-08 1:00,753,3009,0,0
2020-05-08 2:00,142,2898,0,0
2020-05-08 3:00,0,1914,421,0
2020-05-08 4:00,0,1079,817,0
2020-05-08 5:00,0,498,992,0
2020-05-08 6:00,0,0,1028,0
2020-05-08 7:00,0,0,903,0
2020-05-08 8:00,0,230,801,0
2020-05-08 9:00,0,91,1166,0
2020-05-08 10:00,0,0,1229,0
2020-05-08 11:00,0,0,1699,0
2020-05-08 12:00,0,0,1624,0
2020-05-08 13:00,0,0,1153,0
2020-05-08 14:00,0,0,713,0
2020-05-08 15:00,0,0,1016,0
2020-05-08 16:00,0,2533,1050,0
2020-05-08 17:00,0,73,849,0
2020-05-08 18:00,0,0,1217,0
2020-05-08 19:00,0,0,1046,0
2020-05-08 20:00,0,0,538,0
2020-05-08 21:00,0,0,0,0
2020-05-08 22:00,154,0,32,0
2020-05-08 23:00,0,2622,0,0
2020-05-09 0:00,0,521,0,0
2020-05-09 1:00,0,0,0,0
2020-05-09 2:00,0,0,0,0
2020-05-09 3:00,0,0,17,0
2020-05-09 4:00,0,0,309,0
2020-05-09 5:00,0,0,780,0
2020-05-09 6:00,0,0,811,0
2020-05-09 7:00,0,0,301,0
2020-05-09 8:00,0,0,35,0
2020-05-09 9:00,0,0,0,0
2020-05-09 10:00,0,0,0,0
2020-05-09 11:00,106,0,0,0
2020-05-09 12:00,613,0,0,0
2020-05-09 13:00,30,0,0,0
2020-05-09 14:00,0,809,0,0
2020-05-09 15:00,0,23,0,0
2020-05-09 16:00,0,0,0,0
2020-05-09 17:00,0,0,2089,0
2020-05-09 18:00,0,683,2794,0
2020-05-09 19:00,0,3236,2588,0
2020-05-09 20:00,0,3028,2946,0
2020-05-09 21:00,0,2142,2385,0
2020-05-09 22:00,0,350,2078,0
2020-05-09 23:00,0,191,1476,0
2020-05-10 0:00,0,0,1218,0
2020-05-10 1:00,0,0,1520,0
2020-05-10 2:00,0,0,1451,0
2020-05-10 3:00,0,0,1609,0
2020-05-10 4:00,0,0,1858,0
2020-05-10 5:00,0,0,1441,0
2020-05-10 6:00,0,0,586,0
2020-05-10 7:00,109,0,0,0
2020-05-10 8:00,581,1744,0,0
2020-05-10 9:00,909,1477,0,0
2020-05-10 10:00,393,2701,0,0
2020-05-10 11:00,800,29,0,0
2020-05-10 12:00,515,631,0,0
2020-05-10 13:00,321,0,0,0
2020-05-10 14:00,0,35,0,0
2020-05-10 15:00,83,0,0,0
2020-05-10 16:00,0,0,0,0
2020-05-10 17:00,0,0,318,0
2020-05-10 18:00,0,0,288,0
2020-05-10 19:00,0,0,613,0
2020-05-10 20:00,0,0,1552,0
2020-05-10 21:00,0,0,1401,0
2020-05-10 22:00,210,0,874,0
2020-05-10 23:00,674,976,479,0
2020-05-11 0:00,14,21,1271,0
2020-05-11 1:00,0,132,1552,0
2020-05-11 2:00,0,918,1501,0
2020-05-11 3:00,0,0,1947,0
2020-05-11 4:00,0,0,1987,0
2020-05-11 5:00,0,0,1695,0
2020-05-11 6:00,0,0,1301,0
2020-05-11 7:00,144,109,964,0
2020-05-11 8:00,603,0,183,0
2020-05-11 9:00,976,416,0,0
2020-05-11 10:00,1018,437,0,0
2020-05-11 11:00,583,379,0,0
2020-05-11 12:00,664,0,0,0
2020-05-11 13:00,355,0,376,0
2020-05-11 14:00,137,0,960,0
2020-05-11 15:00,0,157,1752,0
2020-05-11 16:00,0,0,2577,0
2020-05-11 17:00,0,231,2838,0
2020-05-11 18:00,0,841,2550,0
2020-05-11 19:00,0,0,1956,0
2020-05-11 20:00,0,656,1773,0
2020-05-11 21:00,140,1309,913,0
2020-05-11 22:00,444,1008,592,0
2020-05-11 23:00,303,1363,85,0
2020-05-12 0:00,0,1240,508,0
2020-05-12 1:00,0,203,1085,0
2020-05-12 2:00,0,0,1423,0
2020-05-12 3:00,0,0,2051,0
2020-05-12 4:00,0,0,2289,0
2020-05-12 5:00,0,0,1465,0
2020-05-12 6:00,0,0,929,0
2020-05-12 7:00,274,0,179,0
2020-05-12 8:00,385,0,0,0
2020-05-12 9:00,921,0,0,0
2020-05-12 10:00,1046,0,0,0
2020-05-12 11:00,1131,0,0,0
2020-05-12 12:00,658,0,0,0
2020-05-12 13:00,303,0,0,0
2020-05-12 14:00,292,0,0,0
2020-05-12 15:00,355,0,16,0
2020-05-12 16:00,186,0,408,0
2020-05-12 17:00,0,0,1774,0
2020-05-12 18:00,0,0,2187,0
2020-05-12 19:00,0,527,1999,0
2020-05-12 20:00,0,696,2345,0
2020-05-12 21:00,0,59,2166,0
2020-05-12 22:00,260,1614,1371,0
2020-05-12 23:00,546,2000,384,0
2020-05-13 0:00,0,628,2020,0
2020-05-13 1:00,0,0,2525,0
2020-05-13 2:00,0,0,2962,0
2020-05-13 3:00,0,0,3171,0
2020-05-13 4:00,0,0,3533,0
2020-05-13 5:00,0,350,2909,0
2020-05-13 6:00,0,64,2451,0
2020-05-13 7:00,0,88,2182,0
2020-05-13 8:00,0,0,1733,0
2020-05-13 9:00,0,0,1948,0
2020-05-13 10:00,0,0,1620,0
2020-05-13 11:00,0,0,1669,0
2020-05-13 12:00,0,0,1469,0
2020-05-13 13:00,0,0,1997,0
2020-05-13 14:00,0,0,2314,0
2020-05-13 15:00,0,0,2251,0
2020-05-13 16:00,0,0,2323,0
2020-05-13 17:00,0,0,2823,0
2020-05-13 18:00,0,0,3321,0
2020-05-13 19:00,0,0,3253,0
2020-05-13 20:00,0,0,3527,0
2020-05-13 21:00,0,0,3527,0
2020-05-13 22:00,0,64,3445,0
2020-05-13 23:00,0,1380,2782,0
2020-05-14 0:00,0,0,2933,0
2020-05-14 1:00,0,0,2674,0
2020-05-14 2:00,0,534,2612,0
2020-05-14 3:00,0,179,2910,0
2020-05-14 4:00,0,142,3067,0
2020-05-14 5:00,0,0,2866,0
2020-05-14 6:00,0,0,2993,0
2020-05-14 7:00,0,0,2715,0
2020-05-14 8:00,0,0,2490,0
2020-05-14 9:00,0,0,2189,0
2020-05-14 10:00,0,0,2059,0
2020-05-14 11:00,0,0,1884,0
2020-05-14 12:00,23,0,1270,0
2020-05-14 13:00,0,0,1692,0
2020-05-14 14:00,0,0,2116,0
2020-05-14 15:00,0,0,2549,0
2020-05-14 16:00,0,0,3200,0
2020-05-14 17:00,0,0,3373,0
2020-05-14 18:00,0,0,3536,0
2020-05-14 19:00,0,0,3456,0
2020-05-14 20:00,0,0,3427,0
2020-05-14 21:00,0,0,3096,0
2020-05-14 22:00,127,0,2551,0
2020-05-14 23:00,493,167,1776,0
2020-05-15 0:00,0,599,2493,0
2020-05-15 1:00,0,2101,2727,0
2020-05-15 2:00,0,3105,2678,0
2020-05-15 3:00,0,3419,3004,0
2020-05-15 4:00,0,3840,3014,0
2020-05-15 5:00,0,3364,2821,0
2020-05-15 6:00,0,2931,2770,0
2020-05-15 7:00,0,623,3012,0
2020-05-15 8:00,0,1147,2799,0
2020-05-15 9:00,0,1159,2774,0
2020-05-15 10:00,0,1260,2784,0
2020-05-15 11:00,0,963,2740,0
2020-05-15 12:00,0,733,2331,0
2020-05-15 13:00,0,0,2866,0
2020-05-15 14:00,0,0,3061,0
2020-05-15 15:00,0,0,3232,0
2020-05-15 16:00,0,0,3296,0
2020-05-15 17:00,0,0,3565,0
2020-05-15 18:00,0,0,3713,0
2020-05-15 19:00,0,0,3872,0
2020-05-15 20:00,0,0,3684,0
2020-05-15 21:00,0,0,3462,0
2020-05-15 22:00,0,0,2446,0
2020-05-15 23:00,0,0,1704,0
2020-05-16 0:00,0,0,2554,0
2020-05-16 1:00,0,0,2670,0
2020-05-16 2:00,0,0,2428,0
2020-05-16 3:00,0,0,2479,0
2020-05-16 4:00,0,0,2592,0
2020-05-16 5:00,0,0,2490,0
2020-05-16 6:00,0,0,2439,0
2020-05-16 7:00,0,0,1943,0
2020-05-16 8:00,0,0,1744,0
2020-05-16 9:00,0,0,1824,0
2020-05-16 10:00,0,0,1955,0
2020-05-16 11:00,0,0,1680,0
2020-05-16 12:00,0,0,1276,0
2020-05-16 13:00,0,0,1479,0
2020-05-16 14:00,0,0,1282,0
2020-05-16 15:00,0,0,1289,0
2020-05-16 16:00,0,0,2118,0
2020-05-16 17:00,0,0,2464,0
2020-05-16 18:00,0,0,2924,0
2020-05-16 19:00,0,0,3258,0
2020-05-16 20:00,0,0,3185,0
2020-05-16 21:00,0,0,3497,0
2020-05-16 22:00,0,0,2921,0
2020-05-16 23:00,0,20,2109,0
2020-05-17 0:00,0,707,1808,0
2020-05-17 1:00,0,0,2212,0
2020-05-17 2:00,0,0,2523,0
2020-05-17 3:00,0,0,3017,0
2020-05-17 4:00,0,0,3186,0
2020-05-17 5:00,0,0,2831,0
2020-05-17 6:00,0,0,2832,0
2020-05-17 7:00,0,0,2732,0
2020-05-17 8:00,0,0,2587,0
2020-05-17 9:00,0,0,2815,0
2020-05-17 10:00,0,0,2451,0
2020-05-17 11:00,0,0,2569,0
2020-05-17 12:00,0,0,1657,0
2020-05-17 13:00,0,0,1681,0
2020-05-17 14:00,0,0,1570,0
2020-05-17 15:00,0,0,1662,0
2020-05-17 16:00,0,0,2339,0
2020-05-17 17:00,0,0,2738,0
2020-05-17 18:00,0,0,2858,0
2020-05-17 19:00,0,0,3090,0
2020-05-17 20:00,0,0,3112,0
2020-05-17 21:00,135,0,2776,0
2020-05-17 22:00,203,0,2556,0
2020-05-17 23:00,447,0,1813,0
2020-05-18 0:00,54,0,1633,0
2020-05-18 1:00,0,0,1272,0
2020-05-18 2:00,0,0,1246,0
2020-05-18 3:00,0,0,1478,0
2020-05-18 4:00,0,0,1282,0
2020-05-18 5:00,23,0,990,0
2020-05-18 6:00,0,0,1685,0
2020-05-18 7:00,0,0,1935,0
2020-05-18 8:00,491,0,1651,0
2020-05-18 9:00,640,0,1350,0
2020-05-18 10:00,594,0,946,0
2020-05-18 11:00,701,0,609,0
2020-05-18 12:00,731,0,50,0
2020-05-18 13:00,758,0,0,0
2020-05-18 14:00,278,0,45,0
2020-05-18 15:00,0,0,358,0
2020-05-18 16:00,0,0,968,0
2020-05-18 17:00,0,0,1544,0
2020-05-18 18:00,0,0,1595,0
2020-05-18 19:00,0,0,2139,0
2020-05-18 20:00,0,0,2572,0
2020-05-18 21:00,0,0,2536,0
2020-05-18 22:00,0,0,2146,0
2020-05-18 23:00,0,0,1696,0
2020-05-19 0:00,20,0,1405,0
2020-05-19 1:00,27,0,1013,0
2020-05-19 2:00,21,0,814,0
2020-05-19 3:00,0,0,967,0
2020-05-19 4:00,0,0,1144,0
2020-05-19 5:00,0,0,1017,0
2020-05-19 6:00,0,0,1191,0
2020-05-19 7:00,0,0,1769,0
2020-05-19 8:00,14,0,1588,0
2020-05-19 9:00,11,0,1393,0
2020-05-19 10:00,347,0,936,0
2020-05-19 11:00,433,0,1017,0
2020-05-19 12:00,527,0,787,0
2020-05-19 13:00,91,0,1210,0
2020-05-19 14:00,82,0,1179,0
2020-05-19 15:00,0,0,1752,0
2020-05-19 16:00,0,0,1738,0
2020-05-19 17:00,0,0,2090,0
2020-05-19 18:00,0,0,2259,0
2020-05-19 19:00,0,0,2801,0
2020-05-19 20:00,0,0,2513,0
2020-05-19 21:00,162,0,1765,0
2020-05-19 22:00,305,0,1892,0
2020-05-19 23:00,1006,0,924,0
2020-05-20 0:00,658,0,637,0
2020-05-20 1:00,436,0,601,0
2020-05-20 2:00,286,0,523,0
2020-05-20 3:00,8,0,1014,0
2020-05-20 4:00,12,0,985,0
2020-05-20 5:00,181,0,749,0
2020-05-20 6:00,44,0,993,0
2020-05-20 7:00,47,0,1076,0
2020-05-20 8:00,219,0,983,0
2020-05-20 9:00,687,0,0,0
2020-05-20 10:00,998,0,0,0
2020-05-20 11:00,757,0,0,0
2020-05-20 12:00,691,0,0,0
2020-05-20 13:00,54,0,226,0
2020-05-20 14:00,0,0,822,0
2020-05-20 15:00,0,0,1102,0
2020-05-20 16:00,0,0,1222,0
2020-05-20 17:00,0,0,1192,0
2020-05-20 18:00,0,0,903,0
2020-05-20 19:00,0,0,1256,0
2020-05-20 20:00,0,0,1433,0
2020-05-20 21:00,0,0,1217,0
2020-05-20 22:00,0,0,269,0
2020-05-20 23:00,0,0,0,0
2020-05-21 0:00,0,0,500,0
2020-05-21 1:00,0,0,539,0
2020-05-21 2:00,0,0,561,0
2020-05-21 3:00,0,0,794,0
2020-05-21 4:00,0,0,961,0
2020-05-21 5:00,0,0,1318,0
2020-05-21 6:00,0,0,1367,0
2020-05-21 7:00,0,0,784,75
2020-05-21 8:00,0,0,62,0
2020-05-21 9:00,0,0,0,0
2020-05-21 10:00,0,0,0,0
2020-05-21 11:00,0,0,0,0
2020-05-21 12:00,0,0,0,0
2020-05-21 13:00,0,0,0,0
2020-05-21 14:00,0,0,0,0
2020-05-21 15:00,0,0,0,0
2020-05-21 16:00,0,0,0,0
2020-05-21 17:00,0,0,413,0
2020-05-21 18:00,0,0,1439,0
2020-05-21 19:00,0,0,1762,0
2020-05-21 20:00,0,0,2189,0
2020-05-21 21:00,0,0,1940,0
2020-05-21 22:00,0,0,1273,0
2020-05-21 23:00,0,0,642,0
2020-05-22 0:00,0,0,57,0
2020-05-22 1:00,0,0,0,0
2020-05-22 2:00,0,0,0,0
2020-05-22 3:00,0,0,0,0
2020-05-22 4:00,0,0,0,0
2020-05-22 5:00,0,0,0,0
2020-05-22 6:00,0,0,0,0
2020-05-22 7:00,0,0,0,0
2020-05-22 8:00,0,0,0,0
2020-05-22 9:00,0,0,254,0
2020-05-22 10:00,0,0,525,0
2020-05-22 11:00,0,0,1188,0
2020-05-22 12:00,0,0,957,0
2020-05-22 13:00,0,0,1339,0
2020-05-22 14:00,0,0,1313,0
2020-05-22 15:00,35,0,1213,0
2020-05-22 16:00,284,0,1459,0
2020-05-22 17:00,354,0,1750,0
2020-05-22 18:00,822,0,1575,0
2020-05-22 19:00,1331,0,1449,0
2020-05-22 20:00,1250,0,1454,0
2020-05-22 21:00,1006,0,1424,0
2020-05-22 22:00,1395,0,1258,0
2020-05-22 23:00,1518,31,867,0
2020-05-23 0:00,698,1468,842,0
2020-05-23 1:00,501,1278,635,0
2020-05-23 2:00,250,647,734,0
2020-05-23 3:00,0,108,1397,0
2020-05-23 4:00,0,0,1355,0
2020-05-23 5:00,0,0,1345,0
2020-05-23 6:00,0,0,1128,0
2020-05-23 7:00,0,210,518,0
2020-05-23 8:00,0,0,340,0
2020-05-23 9:00,0,0,157,0
2020-05-23 10:00,0,0,40,0
2020-05-23 11:00,0,0,0,0
2020-05-23 12:00,119,36,0,0
2020-05-23 13:00,5,0,0,0
2020-05-23 14:00,0,0,0,0
2020-05-23 15:00,0,0,299,0
2020-05-23 16:00,0,0,573,0
2020-05-23 17:00,0,0,1797,0
2020-05-23 18:00,0,0,2591,0
2020-05-23 19:00,0,0,2345,0
2020-05-23 20:00,0,0,2936,0
