,Syral Aalst GT,Syral Aalst ST,AALTER TJ,AMERCOEUR 1R GT,AMERCOEUR 1R ST_cur,EDF Luminus Angleur GT41,EDF Luminus Angleur GT42,EDF Luminus Angleur GT31,EDF Luminus Angleur GT32,AWIRS 4,BEERSE TJ,Beveren 2 Indaver,Beveren Ineos Phenol Chem,Beveren Sleco,Biostoom Oostende,CIERREUX TJ,DOEL 1,DOEL 2,DOEL 3,DOEL 4,DROGENBOS GT1,DROGENBOS GT2,DROGENBOS ST,Euro-Silo,Greenpower Oostende,EDF Luminus Ham GT31,EDF Luminus Ham GT32,EDF Luminus Ham STEG,HERDERSBRUG GT1,HERDERSBRUG GT2,HERDERSBRUG ST,Ipalle Thumaide,Beveren 3 Indaver,INESCO GT1,INESCO GT2,INESCO ST,Intradel Herstal IS,IVBO,IZEGEM,Jemeppe-sur-Sambre GT1,Jemeppe-sur-Sambre GT2,Jemeppe-sur-Sambre ST,Sappi Lanaken GT,STORA LANGERBRUGGE WKK1,STORA LANGERBRUGGE WKK2,Lillo Degussa GT1,Lillo Degussa GT2,Lillo Degussa ST,Marcinelle Energie TGV,Oorderen Bayer,Monsanto Lillo WKK EBL,EDF Luminus Ringvaart STEG,RODENHUIZE 4,SAINT-GHISLAIN STEG,Scheldelaan Exxonmobil,EDF Luminus Seraing GT1,EDF Luminus Seraing GT2,EDF Luminus Seraing TGV,TAMINCO Gent WKK,TIHANGE 1N,TIHANGE 1S,TIHANGE 2,TIHANGE 3,T-Power,Vilvoorde GT,Vilvoorde ST,Wilmarsdonk Total GT1,Wilmarsdonk Total GT2,Wilmarsdonk Total GT3,Zandvliet Power,Zedelgem TJ,Fluxys LNG Zeebrugge WKK,Zeebrugge TJ,Zelzate 2 Knippegroen,Zelzate TJ,Zwijndrecht Lanxess GT,Zwijndrecht Lanxess ST,ISVAG,NOORDSCHOTE TJ,SCHAERBEEK SIOMAB ST1,SCHAERBEEK SIOMAB ST2,SCHAERBEEK SIOMAB ST3,Biomassa Oostende,TURBOJET VOLTA,Borealis Kallo Cogen GT_ST,E-wood,Wind OnS,Wind OffS,Solar,Ampsin-Neuville,Ardenne,Floriffoux,Grand-Malades,Ivoz-Ramet,Lieze,Monsin,Rotselaar Molen Van Doren,Overijse Bovenslagrad IJse
2020-01-19 10:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0047,0.392,0.176425525,0.176425525,0.176425525,0.176425525,0.176425525,0.176425525,0.176425525,0.155188679,0.176425525
2020-01-19 11:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0024,0.449,0.172813365,0.172813365,0.172813365,0.172813365,0.172813365,0.172813365,0.172813365,0.154716981,0.172813365
2020-01-19 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0012,0.444,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.170151773,0.154245283,0.170151773
2020-01-19 13:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0003,0.001,0.376,0.168630863,0.168630863,0.168630863,0.168630863,0.168630863,0.168630863,0.168630863,0.154245283,0.168630863
2020-01-19 14:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0063,0.0016,0.237,0.169201204,0.169201204,0.169201204,0.169201204,0.169201204,0.169201204,0.169201204,0.153773585,0.169201204
2020-01-19 15:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011,0.0038,0.057,0.172433137,0.172433137,0.172433137,0.172433137,0.172433137,0.172433137,0.172433137,0.153773585,0.172433137
2020-01-19 16:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0171,0.0083,0,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.17357382,0.153301887,0.17357382
2020-01-19 17:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0227,0.0174,0,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.153301887,0.175474957
2020-01-19 18:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0289,0.0333,0,0.183459733,0.183459733,0.183459733,0.183459733,0.183459733,0.183459733,0.183459733,0.153773585,0.183459733
2020-01-19 19:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0364,0.0521,0,0.186881779,0.186881779,0.186881779,0.186881779,0.186881779,0.186881779,0.186881779,0.153301887,0.186881779
2020-01-19 20:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0437,0.0667,0,0.182509164,0.182509164,0.182509164,0.182509164,0.182509164,0.182509164,0.182509164,0.152358491,0.182509164
2020-01-19 21:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0505,0.0751,0,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.151886792,0.178136549
2020-01-19 22:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0554,0.0834,0,0.176615639,0.176615639,0.176615639,0.176615639,0.176615639,0.176615639,0.176615639,0.152358491,0.176615639
2020-01-19 23:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0619,0.0872,0,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.152358491,0.175284843
2020-01-20 0:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0654,0.085,0,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.175094729,0.153301887,0.175094729
2020-01-20 1:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0643,0.0805,0,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.152830189,0.178136549
2020-01-20 2:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0625,0.0779,0,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.186311438,0.152830189,0.186311438
2020-01-20 3:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0598,0.0823,0,0.18536087,0.18536087,0.18536087,0.18536087,0.18536087,0.18536087,0.18536087,0.152830189,0.18536087
2020-01-20 4:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0601,0.0914,0,0.182699278,0.182699278,0.182699278,0.182699278,0.182699278,0.182699278,0.182699278,0.151886792,0.182699278
2020-01-20 5:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0638,0.1017,0,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.150943396,0.181558595
2020-01-20 6:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.064,0.1092,0,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.149528302,0.180798141
2020-01-20 7:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0599,0.1102,0.003,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.148584906,0.17870689
2020-01-20 8:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0565,0.0925,0.069,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.148113208,0.176235411
2020-01-20 9:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0559,0.0712,0.152,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.174524388,0.151886792,0.174524388
2020-01-20 10:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0515,0.0589,0.195,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.152358491,0.17205291
2020-01-20 11:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0458,0.0618,0.203,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.17205291,0.150471698,0.17205291
2020-01-20 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0434,0.0694,0.187,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.173954047,0.15754717,0.173954047
2020-01-20 13:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.043,0.0762,0.144,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.175284843,0.174528302,0.175284843
2020-01-20 14:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0459,0.0851,0.075,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.176235411,0.179245283,0.176235411
2020-01-20 15:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0474,0.1009,0.012,0.179087117,0.179087117,0.179087117,0.179087117,0.179087117,0.179087117,0.179087117,0.18254717,0.179087117
2020-01-20 16:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0487,0.1127,0,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.181558595,0.18490566,0.181558595
2020-01-20 17:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0454,0.1082,0,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.180798141,0.183490566,0.180798141
2020-01-20 18:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0377,0.1008,0,0.179467345,0.179467345,0.179467345,0.179467345,0.179467345,0.179467345,0.179467345,0.178773585,0.179467345
2020-01-20 19:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0274,0.0933,0,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.168396226,0.17870689
2020-01-20 20:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0151,0.0852,0,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.178136549,0.151415094,0.178136549
2020-01-20 21:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0053,0.0751,0,0.176805753,0.176805753,0.176805753,0.176805753,0.176805753,0.176805753,0.176805753,0.131603774,0.176805753
2020-01-20 22:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0012,0.0649,0,0.17718598,0.17718598,0.17718598,0.17718598,0.17718598,0.17718598,0.17718598,0.113679245,0.17718598
2020-01-20 23:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.056,0,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.17870689,0.101415094,0.17870689
2020-01-21 0:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.048,0,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.094339623,0.179847572
2020-01-21 1:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0412,0,0.178897003,0.178897003,0.178897003,0.178897003,0.178897003,0.178897003,0.178897003,0.09009434,0.178897003
2020-01-21 2:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0379,0,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.179847572,0.089150943,0.179847572
2020-01-21 3:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0011,0.0394,0,0.179657458,0.179657458,0.179657458,0.179657458,0.179657458,0.179657458,0.179657458,0.088679245,0.179657458
2020-01-21 4:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0065,0.048,0,0.178326662,0.178326662,0.178326662,0.178326662,0.178326662,0.178326662,0.178326662,0.090566038,0.178326662
2020-01-21 5:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0252,0.0617,0,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.175474957,0.098113208,0.175474957
2020-01-21 6:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0566,0.078,0,0.173383706,0.173383706,0.173383706,0.173383706,0.173383706,0.173383706,0.173383706,0.109433962,0.173383706
2020-01-21 7:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0901,0.0919,0.002,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.170722114,0.121226415,0.170722114
2020-01-21 8:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1191,0.0808,0.075,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.129245283,0.167490181
2020-01-21 9:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1395,0.0535,0.184,0.166349498,0.166349498,0.166349498,0.166349498,0.166349498,0.166349498,0.166349498,0.120283019,0.166349498
2020-01-21 10:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1581,0.0439,0.289,0.165589044,0.165589044,0.165589044,0.165589044,0.165589044,0.165589044,0.165589044,0.036792453,0.165589044
2020-01-21 11:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1886,0.0509,0.343,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.167490181,0.010377358,0.167490181
2020-01-21 12:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21,0.0508,0.341,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.168440749,0.005188679,0.168440749
